Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Pass_Ast,Pass_xAG,Pass_xA,Pass_KP,Pass_1/3,Pass_PPA,Pass_CrsPA,Pass_PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Defend_Int,Defend_Tkl+Int,Defend_Clr,Defend_Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2024-04-22,18:30 (00:30),Matchweek 33,Mon,Away,W,3,1,Roma,3,11,3,27.3,0.27,1.0,24.8,1,0,0,1.1,1.1,0.1,1.9,1.9,Bologna,4,1,3,75.0,0,1.1,0.1,0,0,0,0,3,15,20.0,26,7,30.8,35.2,9,77.8,59.3,26,0,0.0,2,18.2,428,505,84.8,7004,2153,207,230,90.0,175,190,92.1,33,61,54.1,3,1.0,0.5,8,25,6,1,32,505,463,41,7,1,4,5,21,2,1,1,0,428,1,9,18,14,0,2,0,1,1,6,5,0,1,0,0,0,19,11,10,6,3,7,11,63.6,4,12,4,8,8,27,35,0,47.0,630,79,216,292,129,17,630,19,9,47.4,8,42.1,367,1951,956,17,18,2,10,9,426,31,2,0,0,12,7,1,5,8,11,0,0,0,37,8,11,42.1
2024-04-28,15:00 (21:00),Matchweek 34,Sun,Home,D,1,1,Udinese,1,15,4,26.7,0.07,0.25,20.6,1,0,0,0.7,0.7,0.05,0.3,0.3,Bologna,4,1,3,75.0,0,0.4,-0.6,0,0,0,0,2,6,33.3,20,2,15.0,24.3,6,50.0,42.8,6,0,0.0,3,17.4,567,644,88.0,9155,2681,288,301,95.7,209,230,90.9,43,75,57.3,0,0.5,0.4,11,43,7,1,49,644,586,57,21,1,4,22,18,10,6,3,0,567,1,8,29,21,2,4,1,1,0,2,1,0,0,0,1,0,18,11,7,7,4,10,21,47.6,11,10,3,7,1,19,13,0,65.0,750,51,186,394,174,19,750,24,11,45.8,12,50.0,465,2540,1341,15,15,4,13,15,563,49,3,1,1,11,21,1,22,1,11,0,0,0,49,9,15,37.5
2024-05-03,20:45 (02:45),Matchweek 35,Fri,Away,D,0,0,Torino,0,5,1,20.0,0.0,0.0,22.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Bologna,1,0,1,100.0,1,0.1,0.1,0,0,0,0,1,11,9.1,29,1,31.0,30.7,5,40.0,34.8,10,0,0.0,1,12.0,428,530,80.8,6682,2231,241,264,91.3,138,163,84.7,36,70,51.4,0,0.1,0.4,4,31,1,0,30,530,489,40,13,1,3,11,17,4,2,2,0,428,1,7,9,6,1,1,0,1,0,0,0,0,0,0,0,0,13,9,3,9,1,6,9,66.7,3,11,3,8,7,20,16,0,53.0,612,51,200,304,114,12,612,9,4,44.4,5,55.6,405,2226,1007,17,15,5,9,12,422,30,2,0,0,11,12,1,11,7,9,0,0,0,47,9,13,40.9
2024-05-11,18:00 (00:00),Matchweek 36,Sat,Away,W,2,0,Napoli,2,11,4,36.4,0.18,0.5,14.5,0,0,0,1.4,1.4,0.13,0.6,0.6,Bologna,6,0,5,100.0,1,2.2,2.2,1,0,1,0,8,20,40.0,18,5,50.0,39.7,15,73.3,51.5,22,0,0.0,0,,335,406,82.5,5794,1999,163,169,96.4,131,153,85.6,33,61,54.1,1,0.5,0.2,8,20,5,0,24,406,356,49,18,0,3,7,12,3,1,2,0,335,1,8,17,12,2,0,3,0,0,2,0,0,0,2,0,0,25,14,17,4,4,12,25,48.0,13,8,3,5,14,39,24,0,40.0,528,68,198,241,94,14,528,22,8,36.4,11,50.0,290,1274,556,9,7,1,14,15,332,24,1,0,0,12,12,1,7,14,14,0,1,0,30,9,10,47.4
2024-05-20,20:45 (02:45),Matchweek 37,Mon,Home,D,3,3,Juventus,3,10,5,50.0,0.3,0.6,15.9,0,0,0,1.4,1.4,0.15,1.6,1.6,Bologna,4,3,1,25.0,0,0.7,-2.3,0,0,0,0,2,10,20.0,35,4,20.0,26.1,9,33.3,29.0,7,0,0.0,2,21.7,542,615,88.1,9590,3135,237,253,93.7,257,271,94.8,43,69,62.3,2,0.9,0.4,6,30,3,2,31,615,559,53,22,0,6,11,15,3,0,2,0,542,3,9,12,7,0,2,2,0,1,2,0,0,0,2,0,0,19,9,8,9,2,7,15,46.7,8,17,5,12,6,25,8,2,62.0,705,70,270,352,89,12,705,15,8,53.3,6,40.0,469,2139,819,6,8,1,11,8,541,30,1,0,0,8,20,3,11,6,9,0,0,0,39,5,3,62.5
2024-05-24,20:45 (02:45),Matchweek 38,Fri,Away,L,0,2,Genoa,0,11,1,9.1,0.0,0.0,16.4,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Bologna,4,2,1,50.0,0,1.2,0.0,0,0,0,0,1,5,20.0,21,0,9.5,19.6,10,30.0,31.4,8,0,0.0,0,7.5,559,633,88.3,9187,2362,280,301,93.0,207,221,93.7,52,75,69.3,0,0.8,1.2,8,31,6,3,20,633,578,52,13,0,3,24,20,6,6,0,0,559,3,6,19,11,5,0,2,1,0,0,0,0,0,0,0,0,12,9,4,4,4,5,8,62.5,3,8,2,6,4,16,13,2,73.0,717,55,213,368,137,14,717,5,3,60.0,2,40.0,457,2769,1237,24,14,1,14,17,556,20,2,0,0,11,9,3,24,4,9,0,0,0,26,22,15,59.5
2023-08-20,18:30 (00:30),Matchweek 1,Sun,Home,D,2,2,Salernitana,2,13,3,23.1,0.15,0.67,15.3,1,0,0,1.9,1.9,0.15,0.1,0.1,Roma,2,2,0,0.0,0,0.8,-1.2,0,0,0,0,0,3,0.0,16,1,18.8,31.1,3,0.0,17.3,1,0,0.0,2,19.3,423,535,79.1,7745,2429,178,198,89.9,197,237,83.1,45,81,55.6,2,1.3,0.9,11,34,10,4,32,535,482,52,9,1,4,30,28,9,8,1,0,423,1,6,23,15,5,1,1,1,0,3,1,1,1,0,0,0,15,13,5,9,1,7,10,70.0,3,7,0,7,9,24,6,0,60.0,622,36,171,285,172,26,622,17,8,47.1,7,41.2,408,2135,1063,19,18,3,16,2,421,32,0,0,0,12,9,1,30,9,13,0,0,0,60,22,12,64.7
2023-08-26,20:45 (02:45),Matchweek 2,Sat,Away,L,1,2,Hellas Verona,1,23,7,30.4,0.04,0.14,17.3,2,0,0,1.5,1.5,0.07,-0.5,-0.5,Roma,3,2,1,33.3,0,1.3,-0.7,0,0,0,0,1,4,25.0,20,4,15.0,24.4,6,16.7,25.5,4,0,0.0,0,10.0,456,556,82.0,7663,2682,215,239,90.0,200,229,87.3,31,61,50.8,0,0.8,1.1,17,28,10,1,40,556,496,57,15,0,3,31,21,12,2,9,0,456,3,7,42,27,4,3,5,3,0,1,0,0,0,1,0,0,16,9,7,7,2,8,14,57.1,6,4,1,3,2,18,5,1,71.0,634,41,159,314,167,31,634,19,12,63.2,2,10.5,384,2314,1350,30,20,8,10,10,452,40,3,0,0,12,17,3,31,2,9,0,0,0,42,27,23,54.0
2023-09-01,20:45 (02:45),Matchweek 3,Fri,Home,L,1,2,Milan,1,13,2,15.4,0.08,0.5,21.6,1,0,0,0.7,0.7,0.05,0.3,0.3,Roma,4,2,2,75.0,0,1.6,-0.4,1,1,0,0,5,6,83.3,11,1,45.5,37.2,5,20.0,21.0,10,0,0.0,0,,355,440,80.7,6699,2574,150,166,90.4,154,179,86.0,46,69,66.7,1,0.6,0.3,9,35,5,1,40,440,396,43,15,0,7,22,17,3,0,3,0,355,1,12,23,16,1,2,2,2,0,2,1,0,1,0,0,0,12,5,3,8,1,5,11,45.5,6,10,4,6,8,20,7,0,44.0,513,42,127,275,115,17,513,14,8,57.1,4,28.6,287,1615,820,19,17,5,12,2,355,40,2,0,0,14,15,1,22,8,5,0,1,0,43,15,10,60.0
2023-09-17,20:45 (02:45),Matchweek 4,Sun,Home,W,7,0,Empoli,6,13,8,61.5,0.38,0.63,18.9,1,1,1,2.4,1.6,0.12,3.6,3.4,Roma,2,0,2,100.0,1,0.4,0.4,0,0,0,0,4,5,80.0,29,3,17.2,28.7,5,0.0,16.2,19,2,10.5,0,4.3,528,597,88.4,9009,2841,253,270,93.7,226,249,90.8,44,59,74.6,5,1.4,0.6,10,20,6,2,28,597,565,30,5,1,1,7,17,2,2,0,0,528,2,10,25,19,1,1,2,1,1,10,8,0,1,1,0,0,25,18,13,11,1,15,22,68.2,7,11,2,9,5,30,17,0,53.0,699,81,311,285,105,18,698,15,7,46.7,8,53.3,484,2415,1170,26,18,7,8,11,526,28,2,0,0,15,4,2,7,5,18,0,0,0,51,12,9,57.1
2023-09-24,20:45 (02:45),Matchweek 5,Sun,Away,D,1,1,Torino,1,11,3,27.3,0.09,0.33,15.8,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Roma,4,1,3,75.0,0,1.0,0.0,0,0,0,0,2,9,22.2,26,4,19.2,28.0,13,30.8,25.8,19,0,0.0,0,,486,605,80.3,8312,2560,224,242,92.6,219,262,83.6,35,80,43.8,0,1.1,0.9,8,24,8,3,29,605,552,53,5,1,4,11,32,1,0,1,0,486,0,7,20,17,1,1,1,0,0,2,2,0,0,0,0,0,15,7,7,7,1,3,9,33.3,6,9,2,7,10,25,21,0,59.0,706,89,277,310,123,21,706,18,7,38.9,10,55.6,391,1541,702,15,9,5,14,5,484,29,2,0,0,5,5,0,11,10,7,0,0,0,47,18,17,51.4
2023-09-28,20:45 (02:45),Matchweek 6,Thu,Away,L,1,4,Genoa,1,13,3,23.1,0.08,0.33,19.4,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Roma,4,4,0,0.0,0,2.0,-2.0,0,0,0,0,0,0,,15,5,0.0,17.7,5,0.0,14.0,9,0,0.0,1,20.5,632,724,87.3,10679,2874,268,288,93.1,283,306,92.5,50,74,67.6,1,1.2,1.6,10,39,9,1,56,724,670,52,7,1,4,23,28,7,4,2,0,632,2,13,25,20,2,1,2,0,0,2,2,0,0,0,0,0,16,9,6,6,4,5,11,45.5,6,10,3,7,6,22,9,1,71.0,819,44,171,457,194,22,819,14,2,14.3,11,78.6,476,2626,1481,17,10,1,13,5,632,56,3,0,0,12,7,2,23,6,9,0,0,0,43,10,12,45.5
2023-10-01,20:45 (02:45),Matchweek 7,Sun,Home,W,2,0,Frosinone,2,11,5,45.5,0.18,0.4,16.1,0,0,0,0.6,0.6,0.05,1.4,1.4,Roma,0,0,0,,1,0.0,0.0,0,0,0,0,7,20,35.0,21,1,47.6,39.0,10,100.0,60.6,4,0,0.0,0,14.5,379,483,78.5,6903,2475,175,202,86.6,149,170,87.6,43,84,51.2,2,0.6,0.5,11,28,8,1,29,483,432,49,12,0,7,13,19,7,4,3,0,379,2,6,22,18,1,1,0,1,1,4,1,1,1,0,1,0,32,17,15,13,4,16,28,57.1,12,6,2,4,12,44,6,0,50.0,585,52,199,261,133,24,585,14,7,50.0,6,42.9,283,1681,843,23,15,6,14,13,377,29,1,0,0,12,10,2,13,12,17,0,0,0,59,8,10,44.4
2023-10-08,18:00 (00:00),Matchweek 8,Sun,Away,W,4,1,Cagliari,4,11,5,45.5,0.36,0.8,16.4,1,0,0,2.6,2.6,0.23,1.4,1.4,Roma,2,1,1,100.0,0,1.1,0.1,1,1,0,0,6,17,35.3,17,5,58.8,44.2,10,70.0,50.0,29,3,10.3,0,5.0,294,388,75.8,5349,1953,141,164,86.0,118,143,82.5,31,62,50.0,4,2.5,1.3,8,11,7,1,15,388,341,46,15,1,1,6,16,3,2,0,0,294,1,9,22,14,2,1,2,3,0,8,7,0,1,0,0,0,12,9,4,5,3,5,19,26.3,14,14,4,10,1,13,22,0,43.0,484,61,178,231,76,18,484,10,4,40.0,4,40.0,223,1225,619,11,9,4,11,3,291,15,3,0,0,13,15,1,6,1,9,0,1,0,44,12,12,50.0
2023-10-22,12:30 (18:30),Matchweek 9,Sun,Home,W,1,0,Monza,1,21,4,19.0,0.05,0.25,16.0,1,0,0,1.7,1.7,0.08,-0.7,-0.7,Roma,4,0,4,100.0,1,0.5,0.5,0,0,0,0,1,2,50.0,12,3,8.3,20.3,5,20.0,25.0,10,0,0.0,0,,409,494,82.8,6902,2500,195,217,89.9,159,183,86.9,41,66,62.1,0,1.3,1.5,15,33,20,7,46,494,447,44,12,1,2,28,18,8,5,2,0,409,3,6,38,28,3,2,4,1,0,1,0,0,0,1,0,0,10,5,4,4,2,5,11,45.5,6,5,2,3,5,15,15,0,52.0,584,46,120,244,223,37,584,15,4,26.7,10,66.7,390,2359,1326,27,23,5,7,6,404,46,2,0,0,11,11,3,28,5,5,0,0,0,48,12,11,52.2
2023-10-29,18:00 (01:00),Matchweek 10,Sun,Away,L,0,1,Inter,0,3,1,33.3,0.0,0.0,21.4,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Roma,3,1,2,66.7,0,2.0,1.0,0,0,0,0,9,17,52.9,16,4,43.8,41.3,12,83.3,55.5,29,2,6.9,0,3.0,292,375,77.9,5497,1926,103,120,85.8,137,157,87.3,36,70,51.4,0,0.1,0.2,2,13,2,1,23,375,334,40,14,0,3,7,12,0,0,0,0,292,1,6,6,5,0,0,0,1,0,0,0,0,0,0,0,0,11,7,8,2,1,4,15,26.7,11,14,7,7,5,16,33,0,37.0,471,79,197,228,49,2,471,9,3,33.3,4,44.4,231,1276,677,8,10,0,10,13,292,23,4,0,0,9,14,1,7,5,7,0,0,0,39,15,12,55.6
2023-11-05,18:00 (01:00),Matchweek 11,Sun,Home,W,2,1,Lecce,2,14,4,28.6,0.14,0.5,16.8,0,0,1,2.0,1.3,0.1,0.0,0.7,Roma,4,1,3,75.0,0,1.2,0.2,0,0,0,0,2,6,33.3,25,11,20.0,27.4,7,14.3,22.0,9,1,11.1,0,3.0,440,564,78.0,7919,2729,181,218,83.0,215,255,84.3,40,67,59.7,2,1.0,0.7,10,37,8,1,57,564,515,48,12,0,0,23,22,5,3,1,0,440,1,8,24,14,3,3,4,0,0,2,2,0,0,0,0,0,21,11,8,8,5,8,22,36.4,14,16,7,9,6,27,17,0,60.0,670,69,221,286,169,32,669,16,10,62.5,3,18.8,381,2000,1141,24,17,7,15,12,437,57,3,0,0,18,10,1,23,6,11,0,0,0,45,17,11,60.7
2023-11-12,18:00 (01:00),Matchweek 12,Sun,Away,D,0,0,Lazio,0,8,1,12.5,0.0,0.0,16.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Roma,2,0,2,100.0,1,0.5,0.5,0,0,0,0,10,13,76.9,32,4,31.3,28.2,6,50.0,41.3,11,1,9.1,0,8.7,459,542,84.7,8309,2731,194,216,89.8,232,253,91.7,33,62,53.2,0,0.3,0.7,6,23,8,2,28,542,505,35,12,0,1,14,15,1,0,1,0,459,2,9,16,15,0,1,0,0,0,0,0,0,0,0,0,0,18,9,6,10,2,10,17,58.8,7,11,2,9,3,21,13,0,51.0,624,66,252,261,115,18,624,8,5,62.5,2,25.0,382,1902,767,12,15,4,16,7,456,27,4,0,0,13,11,2,14,3,9,0,0,0,45,9,10,47.4
2023-11-26,18:00 (01:00),Matchweek 13,Sun,Home,W,3,1,Udinese,3,12,5,41.7,0.25,0.6,14.1,0,0,0,1.4,1.4,0.12,1.6,1.6,Roma,2,1,1,50.0,0,0.5,-0.5,0,0,0,0,7,8,87.5,16,1,25.0,29.3,8,50.0,38.9,5,1,20.0,0,4.0,517,602,85.9,9394,3316,242,265,91.3,205,232,88.4,61,80,76.3,3,1.4,1.1,12,37,11,2,49,602,549,50,16,0,6,21,17,7,3,3,0,517,3,11,21,12,6,0,1,2,0,6,4,1,0,0,1,0,25,15,12,12,1,10,16,62.5,6,5,0,5,3,28,7,0,64.0,685,45,177,361,159,24,685,13,5,38.5,7,53.8,479,2273,1159,18,14,5,13,5,513,48,1,0,0,8,14,3,21,3,15,0,0,0,48,7,7,50.0
2023-12-03,18:00 (01:00),Matchweek 14,Sun,Away,W,2,1,Sassuolo,2,14,6,42.9,0.07,0.17,20.8,0,1,1,2.3,1.5,0.11,-0.3,-0.5,Roma,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,2,3,66.7,18,7,11.1,23.4,6,16.7,23.0,7,0,0.0,0,,570,672,84.8,9641,3138,273,292,93.5,231,261,88.5,49,85,57.6,1,1.3,0.9,10,53,10,0,60,672,626,44,9,1,5,31,16,11,5,4,0,570,2,7,26,19,2,1,1,2,1,4,3,0,0,0,1,0,10,7,3,6,1,3,8,37.5,5,6,2,4,7,17,12,0,66.0,748,43,184,375,198,21,747,8,3,37.5,4,50.0,538,2565,1362,23,15,5,12,2,568,60,1,0,0,11,10,2,31,7,7,1,0,0,46,11,8,57.9
2023-12-10,20:45 (03:45),Matchweek 15,Sun,Home,D,1,1,Fiorentina,1,4,1,25.0,0.25,1.0,15.7,0,0,0,0.7,0.7,0.17,0.3,0.3,Roma,8,1,7,87.5,0,2.1,1.1,0,0,0,0,9,20,45.0,27,2,51.9,39.1,8,75.0,50.1,26,2,7.7,0,7.0,250,338,74.0,4517,1987,117,134,87.3,95,108,88.0,29,69,42.0,1,0.6,0.6,3,17,4,1,16,338,300,37,14,0,2,6,12,1,1,0,0,250,1,11,8,7,0,1,0,0,0,2,2,0,0,0,0,0,18,11,11,5,2,9,20,45.0,11,6,1,5,9,27,33,0,35.0,433,78,221,169,48,12,433,9,4,44.4,5,55.6,194,930,367,6,2,3,8,5,248,15,5,2,1,14,11,1,6,9,11,0,0,0,46,13,15,46.4
2023-12-17,18:00 (01:00),Matchweek 16,Sun,Away,L,0,2,Bologna,0,8,3,37.5,0.0,0.0,19.9,1,0,0,0.6,0.6,0.08,-0.6,-0.6,Roma,2,2,1,0.0,0,0.9,-0.1,0,0,0,0,4,7,57.1,15,4,40.0,32.4,7,14.3,20.7,4,0,0.0,0,,382,469,81.4,6482,2319,182,202,90.1,173,200,86.5,24,50,48.0,0,0.6,0.4,6,31,5,2,38,469,414,52,19,0,1,15,19,4,0,4,0,382,3,8,15,10,2,1,1,1,0,0,0,0,0,0,0,0,18,6,7,8,3,9,19,47.4,10,13,4,9,5,23,9,1,45.0,550,47,143,305,108,14,550,10,3,30.0,7,70.0,371,1648,789,8,7,3,11,11,376,38,4,0,0,16,15,3,15,5,6,0,0,1,37,13,14,48.1
2023-12-23,20:45 (03:45),Matchweek 17,Sat,Home,W,2,0,Napoli,2,17,4,23.5,0.12,0.5,18.0,0,0,0,1.9,1.9,0.11,0.1,0.1,Roma,2,0,2,100.0,1,0.1,0.1,0,0,0,0,3,8,37.5,17,3,47.1,36.4,4,0.0,10.8,10,0,0.0,0,,287,372,77.2,5265,2054,107,123,87.0,147,175,84.0,28,54,51.9,2,1.8,1.5,12,27,6,2,23,372,332,38,13,3,2,17,16,4,2,2,0,287,2,9,30,19,4,2,3,1,1,3,2,0,0,1,0,0,11,7,5,3,3,4,12,33.3,8,8,3,5,4,15,16,0,41.0,455,48,160,189,111,24,455,17,11,64.7,5,29.4,216,1379,703,19,10,5,10,5,283,23,7,0,0,19,9,2,17,4,7,0,0,0,46,13,8,61.9
2023-12-30,20:45 (03:45),Matchweek 18,Sat,Away,L,0,1,Juventus,0,11,2,18.2,0.0,0.0,20.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Roma,3,1,2,66.7,0,1.4,0.4,0,0,0,0,5,15,33.3,29,6,44.8,37.0,9,22.2,24.6,13,1,7.7,1,14.0,540,632,85.4,9178,2763,239,260,91.9,251,270,93.0,39,81,48.1,0,0.4,0.6,9,52,6,1,43,632,589,43,17,2,2,19,13,2,2,0,0,540,0,9,17,13,3,0,0,1,0,0,0,0,0,0,0,0,10,5,6,2,2,4,9,44.4,5,8,4,4,6,16,15,0,57.0,708,65,212,349,150,19,708,5,2,40.0,3,60.0,402,1639,832,11,9,3,10,4,538,43,1,0,0,14,13,0,19,6,5,0,0,0,40,16,18,47.1
2024-01-07,20:45 (03:45),Matchweek 19,Sun,Home,D,1,1,Atalanta,1,15,5,33.3,0.0,0.0,17.4,0,1,1,2.1,1.3,0.09,-1.1,-1.3,Roma,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,3,9,33.3,17,2,47.1,32.8,4,25.0,23.8,14,1,7.1,3,24.0,411,527,78.0,6795,2544,209,237,88.2,151,183,82.5,38,72,52.8,0,0.9,1.0,9,32,8,2,45,527,474,51,14,2,1,23,25,6,4,1,0,411,2,14,29,20,2,0,1,5,1,2,0,0,0,1,1,0,14,12,5,6,3,4,10,40.0,6,12,2,10,10,24,15,1,56.0,634,44,149,324,168,35,633,20,10,50.0,9,45.0,403,1750,799,18,17,11,13,13,405,44,1,0,0,14,14,2,23,10,12,1,0,0,54,15,10,60.0
2024-01-14,20:45 (03:45),Matchweek 20,Sun,Away,L,1,3,Milan,1,11,4,36.4,0.0,0.0,21.9,1,1,1,1.4,0.6,0.06,-0.4,-0.6,Roma,5,3,2,40.0,0,0.9,-2.1,0,0,0,0,1,5,20.0,19,7,5.3,19.3,8,50.0,38.4,11,1,9.1,1,15.5,460,551,83.5,7451,2217,229,244,93.9,177,208,85.1,36,63,57.1,0,0.4,0.6,9,34,9,2,41,551,506,40,11,0,6,28,12,5,3,2,0,460,5,6,23,20,0,1,0,2,0,2,1,0,0,0,1,0,12,5,3,8,1,6,17,35.3,11,11,4,7,5,17,15,0,52.0,634,52,178,300,158,22,633,11,2,18.2,8,72.7,454,2337,1118,18,16,6,10,8,458,41,3,0,0,9,12,5,28,5,5,1,0,0,33,16,10,61.5
2024-01-20,18:00 (01:00),Matchweek 21,Sat,Home,W,2,1,Hellas Verona,2,9,2,22.2,0.22,1.0,16.8,0,0,0,0.9,0.9,0.1,1.1,1.1,Roma,3,1,2,66.7,0,0.5,-0.5,1,0,0,1,3,11,27.3,30,4,30.0,27.3,7,28.6,23.4,15,1,6.7,0,4.0,526,631,83.4,8865,2510,246,262,93.9,224,253,88.5,47,81,58.0,2,0.8,1.0,7,22,5,1,37,631,581,45,13,4,2,7,22,1,0,1,0,526,5,10,17,12,1,2,1,1,0,4,3,0,1,0,0,0,21,17,10,7,4,10,27,37.0,17,12,4,8,6,27,15,0,62.0,721,83,237,379,108,18,721,12,6,50.0,5,41.7,468,2173,995,16,8,5,13,6,524,37,2,0,0,14,12,5,7,6,17,0,1,0,45,6,11,35.3
2024-01-29,20:45 (03:45),Matchweek 22,Mon,Away,W,2,1,Salernitana,2,4,1,25.0,0.25,1.0,19.1,1,1,1,1.6,0.8,0.21,0.4,0.2,Roma,7,1,6,85.7,0,1.3,0.3,0,0,0,0,2,12,16.7,28,4,39.3,31.0,6,16.7,21.5,26,0,0.0,0,15.0,558,642,86.9,9192,2588,264,285,92.6,246,265,92.8,36,65,55.4,1,0.8,0.8,3,35,4,2,43,642,607,31,13,1,3,7,9,1,1,0,0,558,4,5,9,7,0,0,1,1,0,3,2,0,0,1,0,0,11,6,6,4,1,5,10,50.0,5,10,4,6,5,16,30,0,61.0,731,73,197,415,124,12,730,9,5,55.6,4,44.4,360,2249,1298,21,17,3,7,11,551,42,3,0,0,12,11,4,7,5,6,0,0,0,42,16,15,51.6
2024-02-05,20:45 (03:45),Matchweek 23,Mon,Home,W,4,0,Cagliari,4,19,5,26.3,0.16,0.6,12.4,0,1,1,2.5,1.9,0.1,1.5,1.1,Roma,3,0,3,100.0,1,0.5,0.5,0,0,0,0,5,12,41.7,27,3,44.4,32.6,9,0.0,17.9,19,1,5.3,0,9.5,436,506,86.2,7722,2957,205,220,93.2,169,187,90.4,55,79,69.6,2,1.6,1.4,17,37,9,2,31,506,465,36,11,4,2,13,8,7,1,5,0,436,5,6,36,23,6,1,6,0,0,6,2,1,0,3,0,0,13,8,11,2,0,3,6,50.0,3,7,3,4,7,20,23,0,53.0,598,71,225,264,114,28,597,16,7,43.8,6,37.5,262,1556,906,20,12,6,9,2,429,31,1,0,0,8,9,5,13,7,8,0,0,0,41,13,13,50.0
2024-02-10,18:00 (01:00),Matchweek 24,Sat,Home,L,2,4,Inter,2,8,3,37.5,0.25,0.67,14.7,0,0,0,0.7,0.7,0.09,1.3,1.3,Roma,6,4,3,33.3,0,2.3,-0.7,0,0,0,0,0,4,0.0,28,4,14.3,25.7,3,0.0,20.0,16,0,0.0,1,13.0,435,519,83.8,7701,2319,177,202,87.6,207,235,88.1,39,62,62.9,2,0.7,0.9,8,31,12,2,41,519,474,45,14,1,4,17,20,3,1,2,0,435,0,9,16,13,1,0,1,1,0,4,2,1,0,0,1,0,9,4,6,3,0,4,10,40.0,6,10,2,8,6,15,20,0,47.0,606,71,180,308,119,22,606,9,4,44.4,5,55.6,337,1792,862,17,11,2,11,7,431,41,2,0,0,9,14,0,17,6,4,0,0,1,37,6,9,40.0
2024-02-18,18:00 (01:00),Matchweek 25,Sun,Away,W,3,0,Frosinone,3,12,4,33.3,0.17,0.5,21.3,0,1,1,1.8,1.0,0.09,1.2,1.0,Roma,7,0,7,100.0,1,1.4,1.4,0,0,0,0,5,10,50.0,48,6,16.7,25.0,16,12.5,16.1,18,4,22.2,0,9.3,447,537,83.2,7772,2709,202,228,88.6,201,225,89.3,38,65,58.5,1,0.3,0.3,9,23,3,2,27,537,496,40,9,3,2,9,12,2,0,2,0,447,1,7,20,15,1,1,3,0,0,4,1,0,1,2,0,0,7,6,6,1,0,6,12,50.0,6,14,6,8,7,14,21,3,57.0,626,115,262,262,105,8,625,10,4,40.0,4,40.0,320,1653,895,17,11,2,10,12,444,27,3,0,0,16,6,1,9,7,6,0,0,0,37,11,7,61.1
